bleep	0.479	0.667	0.345
blend	0.469	0.452	0.463
blender	0.602	0.534	0.351
blending	0.560	0.418	0.637
bless	0.929	0.269	0.588
blessed	0.910	0.279	0.696
blessing	0.929	0.264	0.800
blessings	0.929	0.361	0.623
bleu	0.460	0.354	0.379
blinded	0.245	0.471	0.231
blindfold	0.448	0.684	0.337
blinding	0.304	0.596	0.406
blindness	0.245	0.480	0.196
blink	0.552	0.316	0.324
blip	0.529	0.461	0.418
bliss	0.816	0.500	0.782
blissful	0.885	0.639	0.676
blister	0.407	0.538	0.402
blistering	0.344	0.569	0.390
blitz	0.417	0.722	0.789
bloated	0.167	0.593	0.424
block	0.286	0.350	0.402
blockage	0.250	0.608	0.444
blockbuster	0.730	0.676	0.883
blockhead	0.163	0.333	0.148
blog	0.639	0.390	0.432
bloke	0.450	0.479	0.545
blond	0.590	0.490	0.490
blonde	0.698	0.545	0.412
blood	0.219	0.684	0.585
bloodbath	0.060	0.971	0.475
bloodhound	0.327	0.462	0.538
bloodless	0.292	0.390	0.212
bloodline	0.510	0.657	0.604
bloodshed	0.048	0.942	0.525
bloodshot	0.188	0.810	0.482
bloodstream	0.552	0.530	0.528
bloodthirsty	0.052	0.804	0.644
bloody	0.031	0.910	0.518
bloom	0.816	0.453	0.587
blooming	0.860	0.452	0.593
blossom	0.792	0.275	0.309
blow	0.316	0.750	0.570
blowjob	0.460	0.784	0.387
blown	0.333	0.548	0.412
blue	0.646	0.137	0.291
blueberry	0.656	0.185	0.365
bluebird	0.573	0.350	0.450
bluegrass	0.573	0.441	0.395
blueprint	0.490	0.173	0.425
blues	0.469	0.220	0.287
bluish	0.604	0.245	0.382
blunt	0.551	0.680	0.925
blur	0.268	0.471	0.205
blurred	0.320	0.367	0.231
blurry	0.059	0.385	0.218
blush	0.698	0.610	0.445
boa	0.255	0.569	0.542
board	0.592	0.255	0.385
boarding	0.531	0.402	0.534
boards	0.469	0.270	0.524
boardwalk	0.643	0.481	0.549
boast	0.520	0.586	0.569
boastful	0.490	0.806	0.695
boasting	0.417	0.620	0.602
boat	0.516	0.420	0.554
boating	0.638	0.613	0.557
bobbin	0.429	0.472	0.353
bobcat	0.562	0.490	0.529
bode	0.344	0.406	0.411
bodega	0.573	0.307	0.398
body	0.694	0.461	0.571
bodyguard	0.510	0.710	0.754
bog	0.302	0.361	0.365
bogey	0.380	0.519	0.368
bogeyman	0.388	0.708	0.517
bogus	0.219	0.353	0.144
bohemian	0.622	0.500	0.407
boisterous	0.385	0.806	0.565
bold	0.490	0.271	0.483
boldness	0.806	0.684	0.814
bollocks	0.448	0.471	0.327
bolt	0.354	0.363	0.426
bomb	0.167	0.912	0.750
bombed	0.051	0.851	0.627
bomber	0.125	0.837	0.810
bombing	0.167	0.963	0.732
bombshell	0.327	0.868	0.693
bonanza	0.875	0.410	0.683
bonbon	0.865	0.551	0.446
bond	0.667	0.519	0.630
bondage	0.146	0.705	0.355
bone	0.337	0.370	0.413
boner	0.344	0.612	0.393
bones	0.281	0.343	0.358
bonfire	0.480	0.719	0.473
bong	0.333	0.566	0.375
bonkers	0.306	0.847	0.278
bonne	0.448	0.395	0.362
bonnet	0.406	0.509	0.473
bonsai	0.714	0.235	0.375
bonus	0.857	0.620	0.682
bony	0.445	0.462	0.330
boo	0.153	0.676	0.309
boob	0.694	0.600	0.392
boogie	0.590	0.543	0.400
book	0.802	0.210	0.606
bookish	0.604	0.236	0.430
bookmark	0.543	0.441	0.415
books	0.729	0.115	0.430
bookstore	0.771	0.180	0.503
bookworm	0.563	0.337	0.316
boom	0.604	0.655	0.731
boomer	0.480	0.539	0.441
boomerang	0.531	0.625	0.500
booming	0.688	0.554	0.661
boooo	0.271	0.549	0.255
boost	0.865	0.730	0.750
booster	0.755	0.600	0.800
boot	0.438	0.650	0.625
booth	0.531	0.400	0.310
bootleg	0.357	0.519	0.466
bootlegger	0.354	0.649	0.541
boots	0.602	0.255	0.350
booty	0.663	0.587	0.784
booze	0.265	0.745	0.431
bop	0.429	0.490	0.426
bopper	0.398	0.530	0.385
border	0.406	0.382	0.424
borderline	0.449	0.520	0.490
bored	0.153	0.167	0.196
boredom	0.167	0.139	0.255
boring	0.194	0.217	0.125
born	0.865	0.509	0.591
boron	0.441	0.370	0.375
boss	0.310	0.627	0.954
bossy	0.240	0.824	0.750
boston	0.643	0.380	0.580
botany	0.604	0.201	0.500
bother	0.208	0.780	0.370
bothering	0.208	0.764	0.449
bottle	0.469	0.236	0.336
bottleneck	0.284	0.471	0.287
bottom	0.417	0.370	0.291
boulder	0.461	0.309	0.531
bounce	0.375	0.633	0.386
bouncer	0.490	0.653	0.655
bouncy	0.562	0.565	0.429
bound	0.417	0.667	0.310
boundary	0.561	0.427	0.518
bounty	0.760	0.755	0.833
bouquet	0.724	0.352	0.306
bourbon	0.602	0.490	0.517
bourse	0.530	0.230	0.336
bout	0.208	0.808	0.679
boutique	0.745	0.490	0.441
bovine	0.449	0.255	0.353
bow	0.530	0.306	0.408
bowl	0.625	0.377	0.358
bowling	0.656	0.431	0.309
box	0.500	0.179	0.312
boxcar	0.420	0.469	0.421
boxer	0.490	0.810	0.802
boxing	0.427	0.854	0.645
boyfriend	0.781	0.604	0.547
boyhood	0.729	0.745	0.500
boyish	0.698	0.562	0.462
bozo	0.388	0.364	0.298
bra	0.672	0.529	0.509
braces	0.500	0.337	0.568
bracket	0.490	0.350	0.682
brackets	0.573	0.281	0.435
brad	0.490	0.385	0.402
braid	0.427	0.222	0.216
brain	0.667	0.441	0.823
brainless	0.138	0.310	0.224
brains	0.663	0.557	0.722
brainstorm	0.794	0.784	0.636
brainwash	0.198	0.647	0.481
brainy	0.708	0.520	0.648
brake	0.312	0.481	0.310
bran	0.688	0.433	0.483
branch	0.538	0.206	0.250
brand	0.562	0.284	0.547
brandy	0.600	0.590	0.487
brash	0.360	0.814	0.552
brass	0.500	0.320	0.490
brat	0.312	0.440	0.231
bravado	0.479	0.510	0.527
brave	0.837	0.750	0.917
bravery	0.898	0.745	0.868
brawl	0.104	0.938	0.603
brazen	0.292	0.640	0.518
bread	0.660	0.314	0.342
break	0.610	0.265	0.370
breakable	0.194	0.667	0.408
breakaway	0.479	0.802	0.519
breakdown	0.365	0.423	0.361
breaker	0.323	0.527	0.520
breakers	0.469	0.588	0.439
breakfast	0.885	0.330	0.429
breakneck	0.254	0.833	0.604
breakthrough	0.680	0.525	0.718
breakup	0.250	0.720	0.357
breast	0.753	0.429	0.500
breath	0.684	0.392	0.451
breathe	0.833	0.373	0.518
breathless	0.323	0.490	0.222
breathtaking	0.936	0.792	0.921
breed	0.490	0.441	0.578
breeding	0.667	0.481	0.610
breeze	0.837	0.284	0.370
breezy	0.531	0.472	0.482
brevity	0.459	0.434	0.375
brew	0.740	0.538	0.758
brewing	0.740	0.593	0.609
brick	0.217	0.418	0.368
bridge	0.625	0.324	0.519
brief	0.469	0.300	0.279
bright	0.890	0.527	0.812
brighten	0.760	0.547	0.649
brighter	0.918	0.698	0.833
brightness	0.938	0.623	0.660
brilliance	0.990	0.673	0.830
brilliant	0.939	0.575	0.923
brimstone	0.357	0.520	0.440
bring	0.635	0.460	0.462
brink	0.375	0.413	0.356
brisk	0.719	0.745	0.742
brittle	0.276	0.490	0.272
bro	0.794	0.349	0.684
broach	0.438	0.439	0.675
broad	0.762	0.365	0.637
broadcast	0.615	0.587	0.355
broadside	0.459	0.316	0.462
broke	0.245	0.590	0.370
broken	0.062	0.500	0.293
brokenheart	0.115	0.577	0.343
brokenhearted	0.130	0.598	0.227
bronco	0.500	0.510	0.473
brood	0.633	0.519	0.434
brooding	0.327	0.367	0.333
brook	0.594	0.347	0.412
broom	0.385	0.154	0.302
broomstick	0.410	0.265	0.227
broth	0.500	0.245	0.168
brothel	0.255	0.886	0.418
brother	0.823	0.361	0.546
brotherhood	0.990	0.471	0.760
brown	0.396	0.202	0.293
brownstone	0.559	0.423	0.439
brrr	0.373	0.540	0.282
bruise	0.133	0.640	0.474
brunch	0.406	0.363	0.343
brunette	0.802	0.528	0.529
brutal	0.122	0.882	0.643
brutality	0.122	0.832	0.571
brute	0.115	0.547	0.379
bubble	0.774	0.213	0.364
bubbling	0.500	0.438	0.384
bubbly	0.698	0.608	0.462
buck	0.677	0.577	0.720
bucket	0.408	0.167	0.336
buckshot	0.255	0.740	0.322
bud	0.460	0.402	0.333
buddha	0.690	0.198	0.604
buddhism	0.510	0.115	0.673
buddy	0.884	0.585	0.655
buff	0.561	0.425	0.361
buffalo	0.469	0.528	0.527
buffet	0.656	0.546	0.519
bug	0.286	0.500	0.246
bugle	0.479	0.588	0.391
build	0.771	0.546	0.806
builder	0.660	0.642	0.701
building	0.705	0.288	0.673
buildings	0.582	0.380	0.552
buildup	0.490	0.509	0.623
bulge	0.260	0.487	0.400
bulk	0.469	0.413	0.509
bull	0.521	0.640	0.644
bulldog	0.494	0.650	0.530
bulldozer	0.459	0.549	0.643
bullet	0.408	0.794	0.634
bulletproof	0.750	0.721	0.779
bullfrog	0.344	0.481	0.422
bullion	0.693	0.558	0.729
bullock	0.281	0.402	0.375
bullshit	0.042	0.676	0.183
bully	0.257	0.755	0.564
bum	0.281	0.451	0.155
bumblebee	0.469	0.493	0.321
bummed	0.296	0.430	0.227
bummer	0.163	0.500	0.267
bump	0.286	0.458	0.368
bumper	0.385	0.573	0.518
bumpy	0.306	0.683	0.419
bun	0.424	0.306	0.268
bunch	0.552	0.358	0.473
bungalow	0.562	0.352	0.406
bungee	0.637	0.545	0.327
bunk	0.438	0.332	0.339
bunker	0.375	0.673	0.773
bunny	0.740	0.325	0.194
bunt	0.417	0.422	0.349
buoyancy	0.625	0.373	0.538
buoyant	0.625	0.441	0.497
bur	0.385	0.353	0.314
bureau	0.562	0.373	0.618
bureaucracy	0.380	0.578	0.740
burglar	0.050	0.769	0.404
burial	0.203	0.577	0.333
buried	0.133	0.530	0.370
burke	0.466	0.441	0.451
burlesque	0.327	0.615	0.343
burly	0.562	0.650	0.750
burn	0.219	0.783	0.509
burned	0.163	0.603	0.347
burner	0.296	0.816	0.446
burning	0.229	0.760	0.412
burnout	0.219	0.445	0.240
burnt	0.082	0.713	0.356
burp	0.219	0.594	0.432
burr	0.390	0.426	0.308
burrito	0.688	0.294	0.166
burro	0.400	0.356	0.318
burst	0.156	0.894	0.845
bury	0.077	0.571	0.346
bus	0.407	0.411	0.400
bush	0.413	0.220	0.315
business	0.688	0.569	0.755
buss	0.469	0.500	0.391
bust	0.520	0.500	0.420
busted	0.204	0.676	0.345
buster	0.469	0.491	0.483
bustle	0.347	0.814	0.445
bustling	0.490	0.850	0.528
busy	0.402	0.500	0.474
busybody	0.255	0.634	0.472
butler	0.469	0.225	0.438
butt	0.347	0.725	0.336
butter	0.650	0.292	0.202
butterfly	0.892	0.327	0.314
buttery	0.625	0.318	0.303
button	0.520	0.220	0.343
buy	0.771	0.769	0.612
buying	0.665	0.784	0.589
buzz	0.333	0.686	0.375
buzzed	0.583	0.549	0.448
buzzer	0.549	0.716	0.480
buzzing	0.430	0.588	0.370
bye	0.375	0.398	0.321
bygone	0.229	0.310	0.315
byzantine	0.546	0.443	0.492
cab	0.438	0.490	0.421
cabaret	0.677	0.656	0.482
cabbage	0.398	0.225	0.264
cabinet	0.552	0.306	0.465
cabriolet	0.667	0.525	0.472
cache	0.552	0.348	0.389
cacophony	0.408	0.562	0.440
cactus	0.439	0.412	0.284
cad	0.447	0.406	0.404
cadence	0.427	0.473	0.355
cafe	0.781	0.392	0.358
cafeteria	0.757	0.400	0.382
caffeine	0.562	0.759	0.500
cage	0.316	0.333	0.352
cake	0.810	0.375	0.287
cakewalk	0.719	0.510	0.447
calculate	0.490	0.452	0.440
calculating	0.458	0.430	0.625
calculation	0.646	0.453	0.606
calculus	0.360	0.360	0.562
calendar	0.480	0.212	0.473
calico	0.406	0.338	0.491
call	0.594	0.627	0.558
calling	0.646	0.590	0.483
callous	0.245	0.500	0.386
calm	0.875	0.100	0.282
calming	0.885	0.105	0.360
calmness	0.934	0.105	0.394
cam	0.448	0.363	0.355
camaraderie	0.833	0.510	0.648
camber	0.430	0.382	0.439
camel	0.540	0.282	0.314
cameo	0.573	0.457	0.509
camera	0.640	0.288	0.379
camouflage	0.438	0.585	0.450
camp	0.622	0.617	0.594
campaigning	0.531	0.663	0.741
camper	0.573	0.529	0.482
campfire	0.677	0.509	0.436
camping	0.653	0.529	0.480
campus	0.604	0.388	0.519
can	0.662	0.360	0.454
canal	0.673	0.259	0.321
canary	0.582	0.276	0.265
cancel	0.214	0.306	0.368
cancer	0.052	0.694	0.529
candid	0.667	0.349	0.458
candidate	0.596	0.490	0.804
candle	0.602	0.221	0.344
candlelight	0.789	0.294	0.417
candles	0.615	0.206	0.268
candy	0.930	0.425	0.384
cane	0.459	0.298	0.398
canine	0.573	0.569	0.425
cannabis	0.271	0.500	0.564
canned	0.398	0.357	0.298
cannibal	0.122	0.824	0.480
cannibalism	0.094	0.890	0.583
cannon	0.529	0.676	0.811
cannonball	0.344	0.840	0.759
canoe	0.542	0.300	0.418
canon	0.385	0.519	0.541
canteen	0.688	0.600	0.514
canterbury	0.582	0.438	0.510
cantina	0.646	0.612	0.380
canto	0.776	0.461	0.554
cap	0.612	0.240	0.375
capable	0.765	0.587	0.547
cape	0.531	0.235	0.357
capital	0.520	0.500	0.798
capitalism	0.448	0.686	0.848
capitol	0.535	0.375	0.705
cappuccino	0.792	0.279	0.384
capricious	0.221	0.650	0.500
capsule	0.583	0.290	0.570
captain	0.552	0.653	0.966
captivating	0.895	0.594	0.816
captive	0.235	0.558	0.411
car	0.776	0.540	0.500
caramel	0.901	0.363	0.400
caravan	0.635	0.559	0.455
carbon	0.604	0.360	0.350
carcass	0.115	0.529	0.309
card	0.531	0.269	0.436
cardinal	0.583	0.358	0.712
cards	0.568	0.317	0.320
care	0.729	0.370	0.500
career	0.740	0.712	0.606
carefree	0.755	0.220	0.500
careful	0.625	0.538	0.530
careless	0.255	0.431	0.125
cargo	0.408	0.444	0.455
caribou	0.562	0.452	0.342
caricature	0.604	0.373	0.383
caring	0.635	0.469	0.500
carnage	0.406	0.600	0.558
carnal	0.417	0.679	0.421
carnation	0.653	0.357	0.431
carnival	0.927	0.888	0.555
carnivorous	0.224	0.613	0.651
carol	0.673	0.412	0.436
carols	0.847	0.420	0.491
carousel	0.704	0.500	0.412
carp	0.531	0.324	0.375
carpal	0.449	0.327	0.420
carpenter	0.521	0.550	0.519
carpet	0.520	0.170	0.339
carrier	0.533	0.588	0.638
carrot	0.500	0.235	0.279
carry	0.635	0.380	0.500
cart	0.520	0.344	0.388
cartel	0.438	0.394	0.602
carter	0.312	0.480	0.431
cartoon	0.867	0.471	0.387
cartouche	0.427	0.458	0.450
carve	0.469	0.443	0.598
cascade	0.735	0.509	0.395
case	0.427	0.275	0.441
cash	0.867	0.552	0.714
casino	0.542	0.684	0.568
casket	0.125	0.490	0.346
cassette	0.490	0.334	0.355
cast	0.558	0.620	0.517
castaway	0.208	0.646	0.422
castle	0.680	0.396	0.718
castration	0.198	0.735	0.381
casual	0.643	0.224	0.385
cat	0.667	0.260	0.370
catalyst	0.604	0.509	0.585
cataract	0.406	0.545	0.549
catastrophe	0.146	0.952	0.670
catastrophic	0.071	0.934	0.598
catatonic	0.255	0.500	0.509
catch	0.531	0.437	0.552
catching	0.490	0.788	0.644
catchy	0.677	0.441	0.462
catechism	0.656	0.236	0.613
caterpillar	0.461	0.286	0.330
catfish	0.458	0.337	0.296
cathartic	0.450	0.510	0.604
cathedral	0.598	0.330	0.643
cattle	0.622	0.340	0.445
catwalk	0.698	0.436	0.464
causation	0.562	0.480	0.567
cause	0.469	0.373	0.486
causeway	0.453	0.382	0.422
caution	0.552	0.712	0.547
cautionary	0.510	0.541	0.519
cave	0.459	0.333	0.380
caveman	0.235	0.644	0.482
cavern	0.323	0.360	0.365
cavernous	0.354	0.548	0.462
caviar	0.906	0.394	0.481
ceiling	0.520	0.224	0.366
celebrate	0.917	0.857	0.859
celebration	0.939	0.824	0.880
celebrations	0.958	0.794	0.714
celebratory	0.857	0.653	0.845
celebrity	0.760	0.619	0.855
celestial	0.817	0.360	0.731
cell	0.541	0.375	0.465
cellist	0.667	0.500	0.486
cello	0.635	0.324	0.528
cellulite	0.200	0.384	0.256
cemetery	0.051	0.630	0.417
censor	0.344	0.276	0.538
cent	0.439	0.367	0.402
centenary	0.604	0.440	0.642
center	0.643	0.231	0.431
centerfold	0.571	0.407	0.485
centipede	0.296	0.399	0.361
central	0.640	0.356	0.621
cereal	0.612	0.206	0.316
cerebral	0.408	0.509	0.627
ceremonial	0.771	0.540	0.691
ceremony	0.760	0.559	0.761
certified	0.781	0.422	0.806
cesspool	0.167	0.460	0.409
cha cha	0.714	0.546	0.324
chai	0.500	0.375	0.363
chain	0.378	0.500	0.547
chainsaw	0.367	0.804	0.636
chair	0.562	0.082	0.276
chalice	0.633	0.286	0.529
challenge	0.469	0.922	0.713
chamber	0.583	0.373	0.455
chameleon	0.490	0.580	0.345
champ	0.854	0.754	0.896
champagne	0.760	0.600	0.454
champion	0.890	0.880	0.945
chance	0.833	0.551	0.525
change	0.625	0.575	0.606
changing	0.571	0.569	0.461
chant	0.771	0.698	0.650
chaos	0.016	0.923	0.373
chaotic	0.115	0.847	0.442
chapman	0.562	0.529	0.465
chaps	0.350	0.462	0.350
chapter	0.580	0.308	0.461
char	0.554	0.361	0.404
character	0.667	0.373	0.686
characteristic	0.583	0.328	0.538
charcoal	0.302	0.186	0.342
charge	0.510	0.633	0.785
chariot	0.684	0.550	0.491
charisma	0.938	0.591	0.759
charismatic	0.938	0.684	0.849
charity	0.920	0.284	0.551
charm	0.833	0.363	0.649
charmed	0.938	0.570	0.769
charming	0.917	0.660	0.764
chart	0.469	0.317	0.330
chase	0.396	0.878	0.623
chased	0.188	0.830	0.287
chaser	0.375	0.830	0.645
chasm	0.265	0.579	0.500
chassis	0.406	0.342	0.444
chastity	0.469	0.392	0.509
chat	0.729	0.400	0.346
chatter	0.560	0.450	0.347
chauffeur	0.500	0.353	0.471
cheap	0.612	0.471	0.272
cheat	0.125	0.776	0.400
cheater	0.104	0.920	0.333
check	0.523	0.552	0.602
checker	0.330	0.417	0.553
checklist	0.561	0.521	0.552
checkout	0.597	0.510	0.670
checkup	0.500	0.435	0.491
cheek	0.670	0.314	0.421
cheeks	0.708	0.324	0.282
cheeky	0.434	0.679	0.410
cheer	0.938	0.784	0.845
cheerful	0.990	0.720	0.696
cheering	0.815	0.824	0.642
cheerleader	0.923	0.746	0.657
cheerleading	0.698	0.769	0.404
cheerless	0.204	0.373	0.167
cheers	0.948	0.770	0.702
cheery	0.949	0.657	0.486
cheese	0.740	0.280	0.281
cheeseburger	0.802	0.529	0.336
cheesecake	0.860	0.276	0.238
cheesy	0.470	0.471	0.179
cheetah	0.469	0.770	0.667
chef	0.854	0.411	0.570
chemical	0.337	0.560	0.508
chemistry	0.625	0.520	0.694
cherish	0.896	0.491	0.652
cherry	0.688	0.186	0.250
cherub	0.663	0.340	0.455
chess	0.656	0.363	0.518
chestnut	0.714	0.210	0.294
chew	0.520	0.490	0.404
chewy	0.625	0.418	0.390
chic	0.870	0.624	0.380
chicane	0.357	0.460	0.481
chick	0.771	0.602	0.387
chicken	0.594	0.306	0.394
chief	0.520	0.544	0.869
child	0.912	0.460	0.413
childbirth	0.604	0.861	0.673
childhood	0.865	0.413	0.307
childish	0.573	0.442	0.230
childlike	0.656	0.372	0.293
children	0.857	0.538	0.435
chili	0.592	0.566	0.433
chill	0.837	0.206	0.482
chilled	0.521	0.340	0.482
chilling	0.208	0.850	0.358
chilly	0.329	0.459	0.408
chime	0.573	0.541	0.464
chimera	0.292	0.582	0.372
chimes	0.625	0.490	0.402
chimp	0.394	0.588	0.345
chin	0.571	0.310	0.269
china	0.561	0.443	0.556
chinchilla	0.480	0.450	0.286
chine	0.561	0.360	0.352
chip	0.479	0.382	0.452
chipmunk	0.573	0.562	0.409
chipper	0.418	0.588	0.500
chiropractor	0.420	0.549	0.651
chirp	0.469	0.602	0.365
chirping	0.500	0.463	0.360
chocolate	0.885	0.480	0.418
choice	0.745	0.520	0.664
choir	0.704	0.298	0.473
choke	0.167	0.788	0.676
choose	0.615	0.542	0.648
chop	0.250	0.655	0.467
chopper	0.594	0.560	0.509
chopping	0.560	0.625	0.362
chops	0.612	0.420	0.269
choral	0.852	0.290	0.421
chord	0.729	0.394	0.539
chords	0.639	0.406	0.388
chore	0.406	0.462	0.500
choreographer	0.646	0.639	0.625
choreography	0.812	0.750	0.547
chorus	0.620	0.417	0.500
chosen	0.865	0.449	0.833
chow	0.573	0.490	0.390
christ	0.781	0.510	0.750
christen	0.673	0.356	0.588
christening	0.725	0.382	0.650
christmas	0.959	0.520	0.741
christmassy	0.875	0.698	0.602
christmastime	0.837	0.588	0.515
chromatic	0.407	0.413	0.435
chrome	0.582	0.373	0.421
chronic	0.255	0.615	0.464
chubby	0.531	0.427	0.304
chuck	0.542	0.509	0.413
chuckle	0.844	0.736	0.481
chug	0.401	0.413	0.358
chunky	0.520	0.517	0.509
church	0.708	0.198	0.610
chutney	0.459	0.370	0.400
ciao	0.542	0.426	0.409
cider	0.530	0.346	0.398
cigarette	0.219	0.528	0.304
cinder	0.350	0.260	0.157
cinema	0.698	0.538	0.500
cinematic	0.663	0.490	0.600
cinematography	0.781	0.571	0.625
cinnamon	0.600	0.250	0.292
cipher	0.490	0.414	0.500
circle	0.480	0.290	0.343
circuit	0.586	0.461	0.707
circuitry	0.596	0.615	0.536
circular	0.562	0.342	0.417
circulate	0.612	0.388	0.320
circumstances	0.562	0.527	0.464
circus	0.724	0.637	0.432
cirque	0.604	0.647	0.467
cirrus	0.470	0.451	0.348
citadel	0.585	0.464	0.602
citation	0.570	0.549	0.508
cite	0.625	0.454	0.532
citizen	0.631	0.250	0.586
citrine	0.375	0.400	0.420
citrus	0.469	0.368	0.375
city	0.847	0.531	0.508
civil	0.521	0.281	0.517
civilians	0.490	0.448	0.525
civilization	0.823	0.452	0.839
claim	0.255	0.760	0.473
clairvoyant	0.765	0.531	0.897
clam	0.442	0.302	0.272
clan	0.562	0.491	0.686
clang	0.459	0.520	0.510
clap	0.779	0.731	0.529
clapper	0.500	0.229	0.420
clapping	0.823	0.894	0.686
clarinet	0.592	0.453	0.411
clarion	0.500	0.443	0.422
clarity	0.796	0.310	0.631
clash	0.293	0.918	0.453
class	0.656	0.314	0.522
classic	0.690	0.260	0.611
classic rock	0.729	0.571	0.588
classical	0.643	0.198	0.536
classics	0.750	0.333	0.510
classified	0.571	0.460	0.663
classroom	0.539	0.292	0.363
classy	0.917	0.410	0.649
clatter	0.418	0.820	0.387
claustrophobia	0.125	0.840	0.333
claustrophobic	0.092	0.755	0.400
clavicle	0.398	0.400	0.452
claw	0.260	0.600	0.598
claws	0.281	0.698	0.562
clay	0.542	0.250	0.267
clean	0.827	0.170	0.500
cleaning	0.595	0.396	0.427
cleanliness	0.816	0.363	0.609
cleansing	0.729	0.298	0.472
clear	0.857	0.327	0.573
clerical	0.520	0.396	0.491
clever	0.896	0.353	0.729
click	0.536	0.365	0.268
client	0.583	0.450	0.618
clientele	0.625	0.577	0.508
cliff	0.361	0.620	0.509
climate	0.635	0.240	0.483
climax	0.735	0.853	0.667
climb	0.615	0.660	0.604
clinch	0.469	0.538	0.430
clingy	0.224	0.460	0.370
clinic	0.469	0.439	0.600
clinical	0.337	0.412	0.640
clip	0.438	0.310	0.381
clique	0.427	0.430	0.391
clitoris	0.625	0.844	0.464
cloak	0.469	0.188	0.333
clock	0.677	0.173	0.407
clockwork	0.490	0.373	0.528
cloister	0.438	0.413	0.475
clone	0.406	0.471	0.524
cloning	0.216	0.696	0.679
close	0.292	0.260	0.263
closed	0.240	0.164	0.318
closet	0.531	0.204	0.330
closure	0.229	0.220	0.412
clothes	0.833	0.270	0.414
clothing	0.750	0.343	0.407
cloud	0.740	0.133	0.342
clouds	0.735	0.195	0.324
cloudy	0.281	0.280	0.202
clove	0.439	0.296	0.315
clover	0.605	0.340	0.364
clown	0.650	0.598	0.300
clowns	0.600	0.673	0.391
club	0.646	0.618	0.393
clubhouse	0.694	0.571	0.493
cluck	0.390	0.490	0.353
clue	0.653	0.380	0.412
clueless	0.350	0.333	0.161
clumsy	0.125	0.420	0.144
clunk	0.448	0.472	0.407
cluster	0.490	0.458	0.446
clutch	0.383	0.500	0.491
clutter	0.135	0.598	0.400
coal	0.360	0.241	0.340
coalesce	0.479	0.434	0.529
coarse	0.333	0.481	0.481
coast	0.719	0.396	0.458
coastal	0.604	0.370	0.510
coaster	0.612	0.788	0.627
coat	0.677	0.256	0.464
coating	0.620	0.440	0.596
cobbler	0.510	0.415	0.318
cobra	0.312	0.712	0.600
cocaine	0.156	0.840	0.373
cock	0.418	0.562	0.392
cockroach	0.188	0.667	0.196
cocksucker	0.083	0.764	0.339
cocktail	0.740	0.480	0.381
cocky	0.260	0.784	0.519
cocoa	0.776	0.255	0.322
coconut	0.622	0.265	0.227
cocoon	0.470	0.280	0.290
cod	0.510	0.321	0.304
code	0.583	0.308	0.491
codeine	0.375	0.582	0.436
coding	0.442	0.344	0.667
coexist	0.708	0.460	0.536
coffee	0.823	0.418	0.309
coffeehouse	0.694	0.357	0.307
coffin	0.073	0.432	0.343
cog	0.427	0.343	0.363
cognac	0.615	0.510	0.430
cognition	0.635	0.344	0.706
cognitive	0.513	0.401	0.634
cohabitation	0.646	0.526	0.598
coherent	0.698	0.281	0.500
cohesive	0.531	0.470	0.603
coil	0.448	0.343	0.298
coin	0.677	0.574	0.445
coincidence	0.612	0.450	0.518
coke	0.404	0.461	0.397
cola	0.469	0.325	0.240
cold	0.398	0.538	0.348
coldness	0.093	0.470	0.427
coldsweat	0.427	0.491	0.327
coliseum	0.612	0.663	0.704
collaborate	0.816	0.449	0.559
collaboration	0.885	0.628	0.741
collage	0.680	0.321	0.375
collapse	0.208	0.689	0.342
collar	0.656	0.442	0.446
collarbone	0.420	0.427	0.306
collateral	0.531	0.422	0.717
collect	0.635	0.481	0.491
collected	0.570	0.402	0.588
collection	0.725	0.311	0.588
collective	0.583	0.458	0.698
collector	0.552	0.481	0.648
college	0.700	0.467	0.746
collegiate	0.592	0.461	0.678
collide	0.271	0.892	0.557
collie	0.562	0.308	0.328
collision	0.245	0.848	0.585
cologne	0.677	0.413	0.552
colonial	0.553	0.327	0.613
colonoscopy	0.208	0.524	0.466
colony	0.716	0.353	0.593
color	0.786	0.280	0.402
colorful	0.850	0.520	0.519
colors	0.875	0.349	0.340
colossal	0.698	0.692	0.900
columbine	0.520	0.521	0.407
com	0.396	0.382	0.382
coma	0.219	0.255	0.302
comatose	0.143	0.438	0.433
comb	0.490	0.123	0.268
combat	0.302	0.846	0.833
combative	0.381	0.690	0.816
combination	0.708	0.480	0.726
combine	0.663	0.442	0.533
combo	0.698	0.439	0.453
combustible	0.386	0.650	0.750
come	0.529	0.269	0.558
comeback	0.580	0.409	0.555
comedian	0.812	0.735	0.598
comedy	0.918	0.555	0.490
comet	0.704	0.679	0.471
